3399,11,296,Silver
3400,11,291,Bronze
3401,11,291,Gold
3402,11,291,Silver
3403,11,330,Bronze
3404,11,330,Gold
3405,11,330,Silver
3406,11,394,Bronze
3407,11,394,Gold
3408,11,394,Silver
3409,11,281,Bronze
3410,11,281,Gold
3411,11,281,Silver
3412,11,126,Bronze
3413,11,126,Gold
3414,11,126,Silver
3415,11,147,Bronze
3416,11,147,Gold
3417,11,147,Silver
3418,11,228,Bronze
3419,11,228,Gold
3420,11,228,Silver
3421,11,229,Bronze
3422,11,229,Gold
3423,11,229,Silver
3424,11,233,Bronze
3425,11,233,Gold
3426,11,233,Silver
3427,11,230,Bronze
3428,11,230,Gold
3429,11,230,Silver
3430,11,231,Bronze
3431,11,231,Gold
3432,11,231,Silver
3433,11,99,Bronze
3434,11,99,Gold
3435,11,99,Silver
3436,11,149,Bronze
3437,11,149,Gold
3438,11,149,Silver
3439,11,100,Bronze
3440,11,100,Gold
3441,11,100,Silver
3442,11,403,Bronze
3443,11,403,Gold
3444,11,403,Silver
3445,11,323,Bronze
3446,11,323,Gold
3447,11,323,Silver
3448,11,101,Bronze
3449,11,101,Gold
3450,11,101,Silver
3451,11,324,Gold
3452,11,325,Bronze
3453,11,325,Gold
3454,11,325,Silver
3455,11,302,Bronze
3456,11,302,Gold
3457,11,302,Silver
3458,11,310,Bronze
3459,11,310,Gold
3460,11,310,Silver
3461,11,102,Bronze
3462,11,102,Gold
3463,11,102,Silver
3464,11,150,Bronze
3465,11,150,Gold
3466,11,150,Silver
3467,11,404,Bronze
3468,11,404,Gold
3469,11,404,Silver
3470,11,254,Bronze
3471,11,254,Gold
3472,11,254,Silver
3473,11,449,Bronze
3474,11,449,Gold
3475,11,449,Silver
3476,11,295,Bronze
3477,11,295,Gold
3478,11,295,Silver
3479,11,297,Bronze
3480,11,297,Gold
3481,11,297,Silver
3482,11,293,Bronze
3483,11,293,Gold
3484,11,293,Silver
3485,11,334,Bronze
3486,11,334,Gold
3487,11,334,Silver
3488,11,338,Bronze
3489,11,338,Gold
3490,11,338,Silver
3491,11,269,Bronze
3492,11,269,Gold
3493,11,269,Silver
3494,11,283,Bronze
3495,11,283,Gold
3496,11,283,Silver
3497,11,103,Bronze
3498,11,103,Gold
3499,11,103,Silver
3500,11,446,Bronze
3501,11,446,Gold
3502,11,446,Silver
3503,11,329,Bronze
3504,11,329,Gold
3505,11,329,Silver
3506,11,45,Bronze
3507,11,45,Gold
3508,11,45,Silver
3509,12,199,Bronze
3510,12,199,Gold
3511,12,199,Silver
3512,12,711,Bronze
3513,12,711,Gold
3514,12,711,Silver
3515,12,650,Bronze
3516,12,650,Gold
3517,12,650,Silver
3518,12,592,Bronze
3519,12,592,Gold
3520,12,592,Silver
3521,12,207,Bronze
3522,12,207,Gold
3523,12,207,Silver
3524,12,705,Bronze
3525,12,705,Gold
3526,12,705,Silver
3527,12,644,Bronze
3528,12,644,Gold
3529,12,644,Silver
3530,12,594,Bronze
3531,12,594,Gold
3532,12,594,Silver
3533,12,128,Bronze
3534,12,128,Gold
3535,12,128,Silver
3536,12,129,Bronze
3537,12,129,Gold
3538,12,129,Silver
3539,12,92,Bronze
3540,12,92,Gold
3541,12,92,Silver
3542,12,140,Bronze
3543,12,140,Gold
3544,12,140,Silver
3545,12,12,Bronze
3546,12,12,Gold
3547,12,12,Silver
3548,12,22,Bronze
3549,12,22,Gold
3550,12,22,Silver
3551,12,1,Bronze
3552,12,1,Gold
3553,12,1,Silver
3554,12,19,Bronze
3555,12,19,Gold
3556,12,19,Silver
3557,12,513,Bronze
3558,12,513,Gold
3559,12,513,Silver
3560,12,47,Bronze
3561,12,47,Gold
3562,12,47,Silver
3563,12,50,Bronze
3564,12,50,Gold
3565,12,50,Silver
3566,12,93,Bronze
3567,12,93,Gold
3568,12,93,Silver
3569,12,94,Bronze
3570,12,94,Gold
3571,12,94,Silver
3572,12,5,Bronze
3573,12,5,Gold
3574,12,5,Silver
3575,12,253,Bronze
3576,12,253,Gold
3577,12,253,Silver
3578,12,264,Bronze
3579,12,264,Gold
3580,12,264,Silver
3581,12,104,Bronze
3582,12,104,Gold
3583,12,104,Silver
3584,12,148,Bronze
3585,12,148,Gold
3586,12,148,Silver
3587,12,17,Bronze
3588,12,17,Gold
3589,12,17,Silver
3590,12,23,Bronze
3591,12,23,Gold
3592,12,23,Silver
3593,12,476,Bronze
3594,12,476,Gold
3595,12,476,Silver
3596,12,106,Bronze
3597,12,106,Gold
3598,12,106,Silver
3599,12,493,Bronze
3600,12,493,Gold
3601,12,493,Silver
3602,12,49,Bronze
3603,12,49,Gold
3604,12,49,Silver
3605,12,52,Bronze
3606,12,52,Gold
3607,12,52,Silver
3608,12,95,Bronze
3609,12,95,Gold
3610,12,95,Silver
3611,12,4,Bronze
3612,12,4,Gold
3613,12,4,Silver
3614,12,21,Bronze
3615,12,21,Gold
3616,12,21,Silver
3617,12,108,Bronze
3618,12,108,Gold
3619,12,108,Silver
3620,12,20,Bronze
3621,12,20,Gold
3622,12,20,Silver
3623,12,131,Bronze
3624,12,131,Gold
3625,12,131,Silver
3626,12,141,Bronze
3627,12,141,Gold
3628,12,141,Silver
3629,12,18,Bronze
3630,12,18,Gold
3631,12,18,Silver
3632,12,123,Bronze
3633,12,123,Gold
3634,12,123,Silver
3635,12,450,Bronze
3636,12,450,Gold
3637,12,450,Silver
3638,12,132,Bronze
3639,12,132,Gold
3640,12,132,Silver
3641,12,145,Bronze
3642,12,145,Gold
3643,12,145,Silver
3644,12,477,Bronze
3645,12,477,Gold
3646,12,477,Silver
3647,12,514,Bronze
3648,12,514,Gold
3649,12,514,Silver
3650,12,495,Bronze
3651,12,495,Gold
3652,12,495,Silver
3653,12,201,Bronze
3654,12,201,Gold
3655,12,201,Silver
3656,12,712,Bronze
3657,12,712,Gold
3658,12,712,Silver
3659,12,651,Bronze
3660,12,651,Gold
3661,12,651,Silver
3662,12,208,Bronze
3663,12,208,Gold
3664,12,208,Silver
3665,12,593,Bronze
3666,12,593,Gold
3667,12,593,Silver
3668,12,209,Bronze
3669,12,209,Gold
3670,12,209,Silver
3671,12,652,Bronze
3672,12,652,Gold
3673,12,652,Silver
3674,12,713,Bronze
3675,12,713,Gold
3676,12,713,Silver
3677,12,210,Bronze
3678,12,210,Gold
3679,12,210,Silver
3680,12,589,Bronze
3681,12,589,Gold
3682,12,589,Silver
3683,12,653,Bronze
3684,12,653,Gold
3685,12,653,Silver
3686,12,714,Bronze
3687,12,714,Gold
3688,12,714,Silver
3689,12,211,Bronze
3690,12,211,Gold
3691,12,211,Silver
3692,12,212,Bronze
3693,12,212,Gold
3694,12,212,Silver
3695,12,715,Bronze
3696,12,715,Gold
3697,12,715,Silver
3698,12,654,Bronze
3699,12,654,Gold
3700,12,654,Silver
3701,12,590,Bronze
3702,12,590,Gold
3703,12,590,Silver
3704,12,427,Bronze
3705,12,427,Gold
3706,12,427,Silver
3707,12,213,Bronze
3708,12,213,Gold
3709,12,213,Silver
3710,12,716,Bronze
3711,12,716,Gold
3712,12,716,Silver
3713,12,655,Bronze
3714,12,655,Gold
3715,12,655,Silver
3716,12,214,Bronze
3717,12,214,Gold
3718,12,214,Silver
3719,12,591,Bronze
3720,12,591,Gold
3721,12,591,Silver
3722,12,710,Bronze
3723,12,710,Gold
3724,12,710,Silver
3725,12,649,Bronze
3726,12,649,Gold
3727,12,649,Silver
3728,12,96,Bronze
3729,12,96,Gold
3730,12,96,Silver
3731,12,146,Bronze
3732,12,146,Gold
3733,12,146,Silver
3734,12,595,Bronze
3735,12,595,Gold
3736,12,595,Silver
3737,12,342,Bronze
3738,12,342,Gold
3739,12,342,Silver
3740,12,175,Bronze
3741,12,175,Gold
3742,12,175,Silver
3743,12,232,Bronze
3744,12,232,Gold
3745,12,232,Silver
3746,12,223,Bronze
3747,12,223,Gold
3748,12,223,Silver
3749,12,224,Bronze
3750,12,224,Gold
3751,12,224,Silver
3752,12,225,Bronze
3753,12,225,Gold
3754,12,225,Silver
3755,12,405,Bronze
3756,12,405,Gold
3757,12,405,Silver
3758,12,117,Bronze
3759,12,117,Gold
3760,12,117,Silver
3761,12,97,Bronze
3762,12,97,Gold
3763,12,97,Silver
3764,12,143,Bronze
3765,12,143,Gold
3766,12,143,Silver
3767,12,406,Bronze
3768,12,406,Gold
3769,12,406,Silver
3770,12,447,Bronze
3771,12,447,Gold
3772,12,447,Silver
3773,12,401,Bronze
3774,12,401,Gold
3775,12,401,Silver
3776,12,303,Bronze
3777,12,303,Gold
3778,12,303,Silver
3779,12,309,Bronze
3780,12,309,Gold
3781,12,309,Silver
3782,12,339,Gold
3783,12,339,Silver
3784,12,343,Bronze
3785,12,343,Gold
3786,12,343,Silver
3787,12,300,Bronze
3788,12,300,Gold
3789,12,300,Silver
3790,12,311,Bronze
3791,12,311,Gold
3792,12,311,Silver
3793,12,307,Bronze
3794,12,307,Gold
3795,12,307,Silver
3796,12,317,Bronze
3797,12,317,Gold
3798,12,317,Silver
3799,12,407,Bronze
3800,12,407,Gold
3801,12,407,Silver
3802,12,402,Bronze
3803,12,402,Gold
3804,12,402,Silver
3805,12,111,Bronze
3806,12,111,Gold
3807,12,111,Silver
3808,12,98,Bronze
3809,12,98,Gold
3810,12,98,Silver
3811,12,144,Bronze
3812,12,144,Gold
3813,12,144,Silver
3814,12,354,Bronze
3815,12,354,Gold
3816,12,354,Silver
3817,12,322,Gold
3818,12,322,Silver
3819,12,294,Bronze
3820,12,294,Gold
3821,12,294,Silver
3822,12,296,Bronze
3823,12,296,Gold
3824,12,296,Silver
3825,12,291,Bronze
3826,12,291,Gold
3827,12,291,Silver
3828,12,330,Bronze
3829,12,330,Gold
3830,12,330,Silver
3831,12,344,Bronze
3832,12,344,Gold
3833,12,344,Silver
3834,12,394,Bronze
3835,12,394,Gold
3836,12,394,Silver
3837,12,281,Bronze
3838,12,281,Gold
3839,12,281,Silver
3840,12,126,Bronze
3841,12,126,Gold
3842,12,126,Silver
3843,12,147,Bronze
3844,12,147,Gold
3845,12,147,Silver
3846,12,228,Bronze
3847,12,228,Gold
3848,12,228,Silver
3849,12,229,Bronze
3850,12,229,Gold
3851,12,229,Silver
3852,12,233,Bronze
3853,12,233,Gold
3854,12,233,Silver
3855,12,230,Bronze
3856,12,230,Gold
3857,12,230,Silver
3858,12,231,Bronze
3859,12,231,Gold
3860,12,231,Silver
3861,12,99,Bronze
3862,12,99,Gold
3863,12,99,Silver
3864,12,149,Bronze
3865,12,149,Gold
3866,12,149,Silver
3867,12,100,Bronze
3868,12,100,Gold
3869,12,100,Silver
3870,12,403,Bronze
3871,12,403,Gold
3872,12,403,Silver
3873,12,323,Bronze
3874,12,323,Gold
3875,12,323,Silver
3876,12,101,Bronze
3877,12,101,Gold
3878,12,101,Silver
3879,12,324,Gold
3880,12,324,Silver
3881,12,325,Bronze
3882,12,325,Gold
3883,12,325,Silver
3884,12,302,Bronze
3885,12,302,Gold
3886,12,302,Silver
3887,12,310,Bronze
3888,12,310,Gold
3889,12,310,Silver
3890,12,102,Bronze
3891,12,102,Gold
3892,12,102,Silver
3893,12,150,Bronze
3894,12,150,Gold
3895,12,150,Silver
3896,12,404,Bronze
3897,12,404,Gold
3898,12,404,Silver
3899,12,451,Bronze
3900,12,451,Gold
3901,12,451,Silver
3902,12,254,Bronze
3903,12,254,Gold
3904,12,254,Silver
3905,12,295,Bronze
3906,12,295,Gold
3907,12,295,Silver
3908,12,297,Bronze
3909,12,297,Gold
3910,12,297,Silver
3911,12,293,Bronze
3912,12,293,Gold
3913,12,293,Silver
3914,12,334,Bronze
3915,12,334,Gold
3916,12,334,Silver
3917,12,338,Bronze
3918,12,338,Gold
3919,12,338,Silver
3920,12,395,Bronze
3921,12,395,Gold
3922,12,395,Silver
3923,12,269,Bronze
3924,12,269,Gold
3925,12,269,Silver
3926,12,283,Bronze
3927,12,283,Gold
3928,12,283,Silver
3929,12,345,Bronze
3930,12,345,Gold
3931,12,345,Silver
3932,12,486,Bronze
3933,12,486,Gold
3934,12,486,Silver
3935,12,103,Bronze
3936,12,103,Gold
3937,12,103,Silver
3938,12,446,Bronze
3939,12,446,Gold
3940,12,446,Silver
3941,12,346,Bronze
3942,12,346,Gold
3943,12,346,Silver
3944,12,329,Bronze
3945,12,329,Gold
3946,12,329,Silver
3947,12,347,Bronze
3948,12,347,Gold
3949,12,347,Silver
3950,12,45,Bronze
3951,12,45,Gold
3952,12,45,Silver
3953,13,199,Bronze
3954,13,199,Gold
3955,13,199,Silver
3956,13,711,Bronze
3957,13,711,Gold
3958,13,711,Silver
3959,13,650,Bronze
3960,13,650,Gold
3961,13,650,Silver
3962,13,592,Bronze
3963,13,592,Gold
3964,13,592,Silver
3965,13,207,Bronze
3966,13,207,Gold
3967,13,207,Silver
3968,13,705,Bronze
3969,13,705,Gold
3970,13,705,Silver
3971,13,644,Bronze
3972,13,644,Gold
3973,13,644,Silver
3974,13,594,Bronze
3975,13,594,Gold
3976,13,594,Silver
3977,13,128,Bronze
3978,13,128,Gold
3979,13,128,Silver
3980,13,92,Bronze
3981,13,92,Gold
3982,13,92,Silver
3983,13,140,Bronze
3984,13,140,Gold
3985,13,140,Silver
3986,13,12,Bronze
3987,13,12,Gold
3988,13,12,Silver
3989,13,22,Bronze
3990,13,22,Gold
3991,13,22,Silver
3992,13,24,Bronze
3993,13,24,Gold
3994,13,24,Silver
3995,13,1,Bronze
3996,13,1,Gold
3997,13,1,Silver
3998,13,19,Bronze
3999,13,19,Gold
4000,13,19,Silver
4001,13,513,Bronze
4002,13,513,Gold
4003,13,513,Silver
4004,13,47,Bronze
4005,13,47,Gold
4006,13,47,Silver
4007,13,50,Bronze
4008,13,50,Gold
4009,13,50,Silver
4010,13,93,Bronze
4011,13,93,Gold
4012,13,93,Silver
4013,13,94,Bronze
4014,13,94,Gold
4015,13,94,Silver
4016,13,5,Bronze
4017,13,5,Gold
4018,13,5,Silver
4019,13,253,Bronze
4020,13,253,Gold
4021,13,253,Silver
4022,13,264,Bronze
4023,13,264,Gold
4024,13,264,Silver
4025,13,104,Bronze
4026,13,104,Gold
4027,13,104,Silver
4028,13,148,Bronze
4029,13,148,Gold
4030,13,148,Silver
4031,13,17,Bronze
4032,13,17,Gold
4033,13,17,Silver
4034,13,23,Bronze
4035,13,23,Gold
4036,13,23,Silver
4037,13,25,Bronze
4038,13,25,Gold
4039,13,25,Silver
4040,13,151,Bronze
4041,13,151,Gold
4042,13,151,Silver
4043,13,476,Bronze
4044,13,476,Gold
4045,13,476,Silver
4046,13,106,Bronze
4047,13,106,Gold
4048,13,106,Silver
4049,13,493,Bronze
4050,13,493,Gold
4051,13,493,Silver
4052,13,49,Bronze
4053,13,49,Gold
4054,13,49,Silver
4055,13,52,Bronze
4056,13,52,Gold
4057,13,52,Silver
4058,13,95,Bronze
4059,13,95,Gold
4060,13,95,Silver
4061,13,4,Bronze
4062,13,4,Gold
4063,13,4,Silver
4064,13,21,Bronze
4065,13,21,Gold
4066,13,21,Silver
4067,13,108,Bronze
4068,13,108,Gold
4069,13,108,Silver
4070,13,20,Bronze
4071,13,20,Gold
4072,13,20,Silver
4073,13,131,Bronze
4074,13,131,Gold
4075,13,131,Silver
4076,13,141,Bronze
4077,13,141,Gold
4078,13,141,Silver
4079,13,18,Bronze
4080,13,18,Gold
4081,13,18,Silver
4082,13,123,Bronze
4083,13,123,Gold
4084,13,123,Silver
4085,13,450,Bronze
4086,13,450,Gold
4087,13,450,Silver
4088,13,132,Bronze
4089,13,132,Gold
4090,13,132,Silver
4091,13,145,Bronze
4092,13,145,Gold
4093,13,145,Silver
4094,13,477,Bronze
4095,13,477,Gold
4096,13,477,Silver
4097,13,514,Bronze
4098,13,514,Gold
4099,13,514,Silver
4100,13,495,Bronze
4101,13,495,Gold
4102,13,495,Silver
4103,13,201,Bronze
4104,13,201,Gold
4105,13,201,Silver
4106,13,712,Bronze
4107,13,712,Gold
4108,13,712,Silver
4109,13,651,Bronze
4110,13,651,Gold
4111,13,651,Silver
4112,13,208,Bronze
4113,13,208,Gold
4114,13,208,Silver
4115,13,593,Bronze
4116,13,593,Gold
4117,13,593,Silver
4118,13,209,Bronze
4119,13,209,Gold
4120,13,209,Silver
4121,13,652,Bronze
4122,13,652,Gold
4123,13,652,Silver
4124,13,713,Bronze
4125,13,713,Gold
4126,13,713,Silver
4127,13,210,Bronze
4128,13,210,Gold
4129,13,210,Silver
4130,13,589,Bronze
4131,13,589,Gold
4132,13,589,Silver
4133,13,653,Bronze
4134,13,653,Gold
4135,13,653,Silver
4136,13,714,Bronze
4137,13,714,Gold
4138,13,714,Silver
4139,13,211,Bronze
4140,13,211,Gold
4141,13,211,Silver
4142,13,212,Bronze
4143,13,212,Gold
4144,13,212,Silver
4145,13,715,Bronze
4146,13,715,Gold
4147,13,715,Silver
4148,13,654,Bronze
4149,13,654,Gold
4150,13,654,Silver
4151,13,590,Bronze
4152,13,590,Gold
4153,13,590,Silver
4154,13,213,Bronze
4155,13,213,Gold
4156,13,213,Silver
4157,13,716,Bronze
4158,13,716,Gold
4159,13,716,Silver
4160,13,655,Bronze
4161,13,655,Gold
4162,13,655,Silver
4163,13,214,Bronze
4164,13,214,Gold
4165,13,214,Silver
4166,13,591,Bronze
4167,13,591,Gold
4168,13,591,Silver
4169,13,710,Bronze
4170,13,710,Gold
4171,13,710,Silver
4172,13,649,Bronze
4173,13,649,Gold
4174,13,649,Silver
4175,13,96,Bronze
4176,13,96,Gold
4177,13,96,Silver
4178,13,146,Bronze
4179,13,146,Gold
4180,13,146,Silver
4181,13,595,Bronze
4182,13,595,Gold
4183,13,595,Silver
4184,13,342,Gold
4185,13,342,Silver
4186,13,175,Bronze
4187,13,175,Gold
4188,13,175,Silver
4189,13,232,Bronze
4190,13,232,Gold
4191,13,232,Silver
4192,13,223,Bronze
4193,13,223,Gold
4194,13,223,Silver
4195,13,224,Bronze
4196,13,224,Gold
4197,13,224,Silver
4198,13,225,Bronze
4199,13,225,Gold
4200,13,225,Silver
4201,13,405,Bronze
4202,13,405,Gold
4203,13,405,Silver
4204,13,117,Bronze
4205,13,117,Gold
4206,13,117,Silver
4207,13,97,Bronze
4208,13,97,Gold
4209,13,97,Silver
4210,13,143,Bronze
4211,13,143,Gold
4212,13,143,Silver
4213,13,406,Bronze
4214,13,406,Gold
4215,13,406,Silver
4216,13,447,Bronze
4217,13,447,Gold
4218,13,447,Silver
4219,13,401,Bronze
4220,13,401,Gold
4221,13,401,Silver
4222,13,303,Bronze
4223,13,303,Gold
4224,13,303,Silver
4225,13,309,Bronze
4226,13,309,Gold
4227,13,309,Silver
4228,13,339,Gold
4229,13,339,Silver
4230,13,343,Bronze
4231,13,343,Gold
4232,13,300,Bronze
4233,13,300,Gold
4234,13,300,Silver
4235,13,311,Bronze
4236,13,311,Gold
4237,13,311,Silver
4238,13,307,Bronze
4239,13,307,Gold
4240,13,307,Silver
4241,13,317,Bronze
4242,13,317,Gold
4243,13,317,Silver
4244,13,407,Bronze
4245,13,407,Gold
4246,13,407,Silver
4247,13,402,Bronze
4248,13,402,Gold
4249,13,402,Silver
4250,13,111,Bronze
4251,13,111,Gold
4252,13,111,Silver
4253,13,98,Bronze
4254,13,98,Gold
4255,13,98,Silver
4256,13,144,Gold
4257,13,144,Silver
4258,13,354,Bronze
4259,13,354,Gold
4260,13,354,Silver
4261,13,322,Bronze
4262,13,322,Gold
4263,13,322,Silver
4264,13,294,Gold
4265,13,294,Bronze
4266,13,294,Silver
4267,13,296,Bronze
4268,13,296,Gold
4269,13,296,Silver
4270,13,291,Bronze
4271,13,291,Gold
4272,13,291,Silver
4273,13,330,Bronze
4274,13,330,Gold
4275,13,330,Silver
4276,13,344,Bronze
4277,13,344,Gold
4278,13,344,Silver
4279,13,394,Bronze
4280,13,394,Gold
4281,13,394,Silver
4282,13,281,Bronze
4283,13,281,Gold
4284,13,281,Silver
4285,13,126,Bronze
4286,13,126,Gold
4287,13,126,Silver
4288,13,147,Bronze
4289,13,147,Gold
4290,13,147,Silver
4291,13,228,Bronze
4292,13,228,Gold
4293,13,228,Silver
4294,13,229,Bronze
4295,13,229,Gold
4296,13,229,Silver
4297,13,233,Bronze
4298,13,233,Gold
4299,13,233,Silver
4300,13,230,Bronze
4301,13,230,Gold
4302,13,230,Silver
4303,13,231,Bronze
4304,13,231,Gold
4305,13,231,Silver
4306,13,99,Bronze
4307,13,99,Gold
4308,13,99,Silver
4309,13,149,Bronze
4310,13,149,Gold
4311,13,149,Silver
4312,13,100,Bronze
4313,13,100,Gold
4314,13,100,Silver
4315,13,403,Bronze
4316,13,403,Gold
4317,13,403,Silver
4318,13,323,Bronze
4319,13,323,Gold
4320,13,323,Silver
4321,13,101,Bronze
4322,13,101,Gold
4323,13,101,Silver
4324,13,324,Bronze
4325,13,324,Gold
4326,13,324,Silver
4327,13,325,Bronze
4328,13,325,Gold
4329,13,325,Silver
4330,13,302,Bronze
4331,13,302,Gold
4332,13,302,Silver
4333,13,310,Bronze
4334,13,310,Gold
4335,13,310,Silver
4336,13,452,Bronze
4337,13,452,Gold
4338,13,452,Silver
4339,13,102,Bronze
4340,13,102,Gold
4341,13,102,Silver
4342,13,150,Bronze
4343,13,150,Gold
4344,13,150,Silver
4345,13,404,Bronze
4346,13,404,Gold
4347,13,404,Silver
4348,13,451,Bronze
4349,13,451,Gold
4350,13,451,Silver
4351,13,254,Bronze
4352,13,254,Gold
4353,13,254,Silver
4354,13,295,Bronze
4355,13,295,Gold
4356,13,295,Silver
4357,13,297,Bronze
4358,13,297,Gold
4359,13,297,Silver
4360,13,293,Bronze
4361,13,293,Gold
4362,13,293,Silver
4363,13,334,Bronze
4364,13,334,Gold
4365,13,334,Silver
4366,13,338,Bronze
4367,13,338,Gold
4368,13,338,Silver
4369,13,395,Bronze
4370,13,395,Gold
4371,13,395,Silver
4372,13,269,Bronze
4373,13,269,Gold
4374,13,269,Silver
4375,13,283,Bronze
4376,13,283,Gold
4377,13,283,Silver
4378,13,345,Bronze
4379,13,345,Gold
4380,13,345,Silver
4381,13,486,Bronze
4382,13,486,Gold
4383,13,486,Silver
4384,13,103,Bronze
4385,13,103,Gold
4386,13,103,Silver
4387,13,446,Bronze
4388,13,446,Gold
4389,13,446,Silver
4390,13,346,Bronze
4391,13,346,Gold
4392,13,346,Silver
4393,13,329,Bronze
4394,13,329,Gold
4395,13,347,Bronze
4396,13,347,Gold
4397,13,347,Silver
4398,13,45,Bronze
4399,13,45,Gold
4400,13,45,Silver
4401,14,199,Bronze
4402,14,199,Gold
4403,14,199,Silver
4404,14,711,Bronze
4405,14,711,Gold
4406,14,711,Silver
4407,14,650,Bronze
4408,14,650,Gold
4409,14,650,Silver
4410,14,592,Bronze
4411,14,592,Gold
4412,14,592,Silver
4413,14,207,Bronze
4414,14,207,Gold
4415,14,207,Silver
4416,14,705,Bronze
4417,14,705,Gold
4418,14,705,Silver
4419,14,644,Bronze
4420,14,644,Gold
4421,14,644,Silver
4422,14,594,Bronze
4423,14,594,Gold
4424,14,594,Silver
4425,14,128,Bronze
4426,14,128,Gold
4427,14,128,Silver
4428,14,92,Bronze
4429,14,92,Gold
4430,14,92,Silver
4431,14,140,Bronze
4432,14,140,Gold
4433,14,140,Silver
4434,14,12,Bronze
4435,14,12,Gold
4436,14,12,Silver
4437,14,22,Bronze
4438,14,22,Gold
4439,14,22,Silver
4440,14,24,Bronze
4441,14,24,Gold
4442,14,24,Silver
4443,14,1,Bronze
4444,14,1,Gold
4445,14,1,Silver
4446,14,19,Bronze
4447,14,19,Gold
4448,14,19,Silver
4449,14,47,Bronze
4450,14,47,Gold
4451,14,47,Silver
4452,14,50,Bronze
4453,14,50,Gold
4454,14,50,Silver
4455,14,93,Bronze
4456,14,93,Gold
4457,14,93,Silver
4458,14,94,Bronze
4459,14,94,Gold
4460,14,94,Silver
4461,14,5,Bronze
4462,14,5,Gold
4463,14,5,Silver
4464,14,253,Bronze
4465,14,253,Gold
4466,14,253,Silver
4467,14,264,Bronze
4468,14,264,Gold
4469,14,264,Silver
4470,14,104,Bronze
4471,14,104,Gold
4472,14,104,Silver
4473,14,148,Bronze
4474,14,148,Gold
4475,14,148,Silver
4476,14,17,Bronze
4477,14,17,Gold
4478,14,17,Silver
4479,14,23,Bronze
4480,14,23,Gold
4481,14,23,Silver
4482,14,25,Bronze
4483,14,25,Gold
4484,14,25,Silver
4485,14,151,Bronze
4486,14,151,Gold
4487,14,151,Silver
4488,14,476,Bronze
4489,14,476,Gold
4490,14,476,Silver
4491,14,106,Bronze
4492,14,106,Gold
4493,14,106,Silver
4494,14,493,Bronze
4495,14,493,Gold
4496,14,493,Silver
4497,14,49,Bronze
4498,14,49,Gold
4499,14,49,Silver
4500,14,52,Bronze
4501,14,52,Gold
4502,14,52,Silver
4503,14,95,Bronze
4504,14,95,Gold
4505,14,95,Silver
4506,14,4,Bronze
4507,14,4,Gold
4508,14,4,Silver
4509,14,21,Bronze
4510,14,21,Gold
4511,14,21,Silver
4512,14,108,Bronze
4513,14,108,Gold
4514,14,108,Silver
4515,14,20,Bronze
4516,14,20,Gold
4517,14,20,Silver
4518,14,26,Bronze
4519,14,26,Gold
4520,14,26,Silver
4521,14,27,Bronze
4522,14,27,Gold
4523,14,27,Silver
4524,14,131,Bronze
4525,14,131,Gold
4526,14,131,Silver
4527,14,141,Bronze
4528,14,141,Gold
4529,14,141,Silver
4530,14,18,Bronze
4531,14,18,Gold
4532,14,18,Silver
4533,14,123,Bronze
4534,14,123,Gold
4535,14,123,Silver
4536,14,450,Bronze
4537,14,450,Gold
4538,14,450,Silver
4539,14,132,Bronze
4540,14,132,Gold
4541,14,132,Silver
4542,14,145,Bronze
4543,14,145,Gold
4544,14,145,Silver
4545,14,477,Bronze
4546,14,477,Gold
4547,14,477,Silver
4548,14,514,Bronze
4549,14,514,Gold
4550,14,514,Silver
4551,14,495,Bronze
4552,14,495,Gold
4553,14,495,Silver
4554,14,201,Bronze
4555,14,201,Gold
4556,14,201,Silver
4557,14,712,Bronze
4558,14,712,Gold
4559,14,712,Silver
4560,14,651,Bronze
4561,14,651,Gold
4562,14,651,Silver
4563,14,208,Bronze
4564,14,208,Gold
4565,14,208,Silver
4566,14,593,Bronze
4567,14,593,Gold
4568,14,593,Silver
4569,14,209,Bronze
4570,14,209,Gold
4571,14,209,Silver
4572,14,652,Bronze
4573,14,652,Gold
4574,14,652,Silver
4575,14,713,Bronze
4576,14,713,Gold
4577,14,713,Silver
4578,14,210,Bronze
4579,14,210,Gold
4580,14,210,Silver
4581,14,589,Bronze
4582,14,589,Gold
4583,14,589,Silver
4584,14,653,Bronze
4585,14,653,Gold
4586,14,653,Silver
4587,14,714,Bronze
4588,14,714,Gold
4589,14,714,Silver
4590,14,211,Bronze
4591,14,211,Gold
4592,14,211,Silver
4593,14,212,Bronze
4594,14,212,Gold
4595,14,212,Silver
4596,14,715,Bronze
4597,14,715,Gold
4598,14,715,Silver
4599,14,654,Bronze
4600,14,654,Gold
4601,14,654,Silver
4602,14,590,Bronze
4603,14,590,Gold
4604,14,590,Silver
4605,14,213,Bronze
4606,14,213,Gold
4607,14,213,Silver
4608,14,716,Bronze
4609,14,716,Gold
4610,14,716,Silver
4611,14,655,Bronze
4612,14,655,Gold
4613,14,655,Silver
4614,14,214,Bronze
4615,14,214,Gold
4616,14,214,Silver
4617,14,591,Bronze
4618,14,591,Gold
4619,14,591,Silver
4620,14,710,Bronze
4621,14,710,Gold
4622,14,710,Silver
4623,14,649,Bronze
4624,14,649,Gold
4625,14,649,Silver
4626,14,96,Bronze
4627,14,96,Gold
4628,14,96,Silver
4629,14,142,Bronze
4630,14,142,Gold
4631,14,142,Silver
4632,14,146,Bronze
4633,14,146,Gold
